2014-11-25 07:20,,
2014-11-25 07:25,19.1,58.5
2014-11-25 07:30,19.1,58.5
2014-11-25 07:35,,
2014-11-25 07:40,19.0,58.6
2014-11-25 07:45,19.0,58.5
2014-11-25 07:50,19.0,58.6
2014-11-25 07:55,,
2014-11-25 08:00,19.0,58.7
2014-11-25 08:05,19.0,58.7
2014-11-25 08:10,,
2014-11-25 08:15,18.5,55.1
2014-11-25 08:20,,
2014-11-25 08:25,18.9,57.9
2014-11-25 08:30,18.9,58.0
2014-11-25 08:35,18.9,58.2
2014-11-25 08:40,19.0,58.3
2014-11-25 08:45,18.9,58.8
2014-11-25 08:50,19.0,59.7
2014-11-25 08:55,19.0,60.4
2014-11-25 09:00,19.0,60.2
2014-11-25 09:05,,
2014-11-25 09:10,19.5,58.6
2014-11-25 09:15,19.7,57.9
2014-11-25 09:20,19.9,57.6
2014-11-25 09:25,20.0,57.4
2014-11-25 09:30,20.1,57.3
2014-11-25 09:35,,
2014-11-25 09:40,20.2,57.1
2014-11-25 09:45,20.2,57.0
2014-11-25 09:50,,
2014-11-25 09:55,20.3,56.9
2014-11-25 10:00,20.4,56.8
2014-11-25 10:05,20.4,56.7
2014-11-25 10:10,,
2014-11-25 10:15,20.5,56.7
2014-11-25 10:20,20.5,56.8
2014-11-25 10:25,20.5,56.7
2014-11-25 10:30,,
2014-11-25 10:35,,
2014-11-25 10:40,20.6,56.7
2014-11-25 10:45,,
2014-11-25 10:50,20.6,56.7
2014-11-25 10:55,20.6,56.5
2014-11-25 11:00,20.7,56.6
2014-11-25 11:05,,
2014-11-25 11:10,20.7,56.5
2014-11-25 11:15,20.7,56.4
2014-11-25 11:20,20.8,56.4
2014-11-25 11:25,,
2014-11-25 11:30,20.8,56.4
2014-11-25 11:35,20.7,56.4
2014-11-25 11:40,20.7,56.6
2014-11-25 11:45,20.6,56.7
2014-11-25 11:50,20.6,56.7
2014-11-25 11:55,20.6,56.7
2014-11-25 12:00,,
2014-11-25 12:05,20.5,56.8
2014-11-25 12:10,20.5,56.9
2014-11-25 12:15,,
2014-11-25 12:20,20.5,56.9
2014-11-25 12:25,,
2014-11-25 12:30,20.5,56.9
2014-11-25 12:35,20.5,56.9
2014-11-25 12:40,20.5,56.9
2014-11-25 12:45,20.4,56.8
2014-11-25 12:50,20.5,56.9
